fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,promocion_activa,descuento_pct,precio_decathlon,precio_trailzone,precio_outdoorpro,precio_comp_min,precio_comp_avg,precio_comp_max,precio_mercado_ref,stock_disponible,dias_sin_stock,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,dias_cobertura_stock,ingreso_estimado,margen_estimado_eur,var_precio_decathlon_1d,var_precio_trailzone_1d,var_precio_outdoorpro_1d,var_precio_comp_min_7d,diferencia_precio_avg,alerta_bajada_competidor,alerta_precio_alto,oportunidad_subida_precio,alerta_stockout_riesgo,alerta_exceso_stock
2024-01-18,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.73,14.0,0.65,0,0.0,35.4,35.95,44.01,35.4,38.45,44.01,37.84,17,0,3,1,3,0,0,0,2.0,1.0,6.0,2.43,5.8,1.0333,4.33,7.0,119.19,77.19,0.04,0.06,7.8,0.14,1.28,0,1,0,0,0
2024-01-19,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,0,39.99,39.47,14.0,0.65,0,0.0,34.97,35.67,44.03,34.97,38.22,44.03,37.57,17,0,4,1,3,0,0,0,3.0,2.0,7.0,2.71,5.7,1.0327,4.5,6.3,0.0,0.0,-0.43,-0.28,0.02,-0.11,1.25,0,1,0,0,0
2024-01-20,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.24,14.0,0.65,0,0.0,34.97,35.76,44.33,34.97,38.35,44.33,37.5,71,0,5,1,3,0,0,0,0.0,2.0,10.0,2.43,5.47,1.0232,4.27,29.2,117.72,75.72,0.0,0.09,0.3,-0.05,0.89,0,1,0,0,0
2024-01-21,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,40.37,14.0,0.65,0,0.0,38.16,35.81,44.33,35.81,39.43,44.33,39.26,67,0,6,1,3,0,0,0,3.0,2.0,13.0,2.57,5.23,1.0238,4.56,26.1,161.48,105.48,3.19,0.05,0.0,0.17,0.94,0,1,0,0,0
2024-01-22,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,40.41,14.0,0.65,0,0.0,38.38,35.67,35.9,35.67,36.65,38.38,37.14,63,0,0,1,4,0,0,0,4.0,6.0,23.0,2.86,4.93,1.1026,4.74,22.0,161.64,105.64,0.22,-0.14,-8.43,0.04,3.76,0,1,0,0,0
2024-01-23,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,0,39.99,39.75,14.0,0.65,0,0.0,38.46,35.53,35.9,35.53,36.63,38.46,37.18,63,0,1,1,4,0,0,0,4.0,2.0,5.0,2.57,4.3,1.0852,4.22,24.5,0.0,0.0,0.08,-0.14,0.0,0.12,3.12,0,1,0,0,0
2024-01-24,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,5,39.99,39.91,14.0,0.65,0,0.0,38.3,35.62,35.79,35.62,36.57,38.3,37.04,58,0,2,1,4,0,0,0,0.0,2.0,7.0,2.29,4.13,1.0913,4.29,25.3,199.55,129.55,-0.16,0.09,-0.11,0.26,3.34,0,1,0,0,0
2024-01-25,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,39.52,14.0,0.65,0,0.0,38.19,35.57,35.72,35.57,36.49,38.19,36.96,57,0,3,1,4,0,0,0,5.0,3.0,7.0,2.71,4.07,1.083,3.95,21.0,39.52,25.52,-0.11,-0.05,-0.07,0.17,3.03,0,1,0,0,0
2024-01-26,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,39.88,14.0,0.65,0,0.0,36.36,43.29,35.7,35.7,38.45,43.29,38.12,53,0,4,1,4,0,0,0,1.0,0.0,9.0,2.43,3.87,1.0372,4.18,21.8,159.52,103.52,-1.83,7.72,-0.02,0.73,1.43,0,1,0,0,0
2024-01-27,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,6,39.99,40.55,14.0,0.65,0,0.0,36.59,43.41,35.68,35.68,38.56,43.41,38.57,47,0,5,1,4,0,0,0,4.0,3.0,5.0,3.0,3.7,1.0516,4.87,15.7,243.3,159.3,0.23,0.12,-0.02,0.71,1.99,0,1,0,0,0
2024-01-28,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,40.34,14.0,0.65,0,0.0,36.5,43.02,40.41,36.5,39.98,43.02,40.38,46,0,6,1,4,0,0,0,6.0,4.0,8.0,3.43,3.73,1.009,3.84,13.4,40.34,26.34,-0.09,-0.39,4.73,0.69,0.36,0,1,0,0,0
2024-01-29,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,40.64,14.0,0.65,0,0.0,36.63,42.75,40.83,36.63,40.07,42.75,40.74,43,0,0,1,5,0,0,0,1.0,4.0,8.0,3.0,3.5,1.0142,4.01,14.3,121.92,79.92,0.13,-0.27,0.42,0.96,0.57,0,1,0,0,0
2024-01-30,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,2,39.99,40.12,14.0,0.65,0,0.0,36.49,43.68,40.95,36.49,40.37,43.68,40.53,41,0,1,1,5,0,0,0,3.0,0.0,11.0,2.86,3.33,0.9938,3.63,14.3,80.24,52.24,-0.14,0.93,0.12,0.96,-0.25,0,0,0,0,0
2024-01-31,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,2,39.99,40.09,14.0,0.65,0,0.0,36.54,43.75,41.08,36.54,40.46,43.75,40.58,39,0,2,1,5,0,0,0,2.0,5.0,3.0,3.14,3.03,0.9909,3.55,12.4,80.18,52.18,0.05,0.07,0.13,0.92,-0.37,0,0,0,0,0
2024-02-01,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,40.79,14.0,0.65,0,0.0,36.47,43.93,41.26,36.47,40.55,43.93,41.02,120,0,3,2,5,0,0,0,2.0,1.0,6.0,2.71,3.0,1.0059,4.32,44.3,40.79,26.79,-0.07,0.18,0.18,0.9,0.24,0,1,0,0,0
2024-02-02,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,6,39.99,40.49,14.0,0.65,0,0.0,36.77,43.87,41.36,36.77,40.67,43.87,40.92,114,0,4,2,5,0,0,0,1.0,4.0,7.0,2.71,2.83,0.9956,3.72,42.1,242.94,158.94,0.3,-0.06,0.1,1.07,-0.18,0,1,0,0,0
2024-02-03,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,39.25,14.0,0.65,0,0.0,36.84,43.72,41.65,36.84,40.74,43.72,40.45,110,0,5,2,5,0,0,0,6.0,6.0,2.0,3.0,2.8,0.9634,2.41,36.7,157.0,101.0,0.07,-0.15,0.29,1.16,-1.49,0,0,0,0,0
2024-02-04,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,39.34,14.0,0.65,0,0.0,36.83,43.94,42.04,36.83,40.94,43.94,40.69,106,0,6,2,5,0,0,0,4.0,1.0,5.0,2.71,2.87,0.9609,2.51,39.1,157.36,101.36,-0.01,0.22,0.39,0.33,-1.6,0,0,0,0,0
2024-02-05,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,0,39.99,40.71,14.0,0.65,0,0.0,36.73,43.36,42.07,36.73,40.72,43.36,41.39,106,0,0,2,6,0,0,0,4.0,3.0,2.0,3.14,2.83,0.9998,3.98,33.8,0.0,0.0,-0.1,-0.58,0.03,0.1,-0.01,0,1,0,0,0
2024-02-06,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,0,39.99,40.79,14.0,0.65,0,0.0,36.86,43.37,41.97,36.86,40.73,43.37,41.38,106,0,1,2,6,0,0,0,0.0,2.0,2.0,2.71,2.77,1.0015,3.93,39.1,0.0,0.0,0.13,0.01,-0.1,0.37,0.06,0,1,0,0,0
2024-02-07,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.36,14.0,0.65,0,0.0,36.83,43.53,42.03,36.83,40.8,43.53,40.7,103,0,2,2,6,0,0,0,0.0,2.0,2.0,2.43,2.7,0.9647,2.53,42.4,118.08,76.08,-0.03,0.16,0.06,0.29,-1.44,0,0,0,0,0
2024-02-08,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,6,39.99,34.67,14.0,0.65,1,0.12,36.77,43.46,42.12,36.77,40.78,43.46,39.44,97,0,3,2,6,0,0,0,3.0,1.0,3.0,2.57,2.73,0.8502,-2.1,37.7,208.02,124.02,-0.06,-0.07,0.09,0.3,-6.11,0,0,1,0,0
2024-02-09,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,39.74,14.0,0.65,0,0.0,36.66,43.97,42.27,36.66,40.97,43.97,41.0,96,0,4,2,6,0,0,0,6.0,6.0,6.0,3.29,2.83,0.97,3.08,29.2,39.74,25.74,-0.11,0.51,0.15,-0.11,-1.23,0,0,0,0,0
2024-02-10,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,5,39.99,40.23,14.0,0.65,0,0.0,36.61,43.99,42.38,36.61,40.99,43.99,41.3,91,0,5,2,6,0,0,0,1.0,4.0,1.0,2.57,2.67,0.9815,3.62,35.4,201.15,131.15,-0.05,0.02,0.11,-0.23,-0.76,0,0,0,0,0
2024-02-11,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,40.37,14.0,0.65,0,0.0,36.57,44.11,42.49,36.57,41.06,44.11,41.43,88,0,6,2,6,0,0,0,5.0,4.0,2.0,2.71,2.8,0.9832,3.8,32.5,121.11,79.11,-0.04,0.12,0.11,-0.26,-0.69,0,1,0,0,0
2024-02-12,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,39.33,14.0,0.65,0,0.0,36.61,43.94,42.4,36.61,40.98,43.94,40.86,84,0,0,2,7,0,0,0,3.0,0.0,2.0,2.57,2.83,0.9597,2.72,32.7,157.32,101.32,0.04,-0.17,-0.09,-0.12,-1.65,0,0,0,0,0
2024-02-13,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,40.25,14.0,0.65,0,0.0,36.58,44.33,42.99,36.58,41.3,44.33,41.62,81,0,1,2,7,0,0,0,4.0,0.0,2.0,3.14,2.9,0.9746,3.67,25.8,120.75,78.75,-0.03,0.39,0.59,-0.28,-1.05,0,1,0,0,0
2024-02-14,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,8,39.99,32.67,14.0,0.65,1,0.17,37.78,44.37,43.09,37.78,41.75,44.37,40.44,73,0,2,2,7,0,0,0,3.0,3.0,6.0,3.57,2.93,0.7825,-5.11,20.4,261.36,149.36,1.2,0.04,0.1,0.95,-9.08,0,0,1,0,0
2024-02-15,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,6,39.99,40.57,14.0,0.65,0,0.0,37.97,44.32,43.1,37.97,41.8,44.32,41.84,67,0,3,2,7,0,0,0,8.0,6.0,2.0,4.29,3.0,0.9706,2.6,15.6,243.42,159.42,0.19,-0.05,0.01,1.2,-1.23,0,0,0,0,0
2024-02-16,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.23,14.0,0.65,0,0.0,38.06,44.35,43.35,38.06,41.92,44.35,41.29,64,0,4,2,7,0,0,0,6.0,1.0,2.0,4.29,3.13,0.9358,1.17,14.9,117.69,75.69,0.09,0.03,0.25,1.4,-2.69,0,0,0,0,0
2024-02-17,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.22,14.0,0.65,0,0.0,38.03,44.08,43.28,38.03,41.8,44.08,41.25,61,0,5,2,7,0,0,0,3.0,5.0,3.0,4.57,3.17,0.9383,1.19,13.3,117.66,75.66,-0.03,-0.27,-0.07,1.42,-2.58,0,0,0,0,0
2024-02-18,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,2,39.99,35.23,14.0,0.65,1,0.13,38.02,44.23,42.95,38.02,41.73,44.23,40.48,59,0,6,2,7,0,0,0,3.0,3.0,0.0,4.29,3.17,0.8442,-2.79,13.8,70.46,42.46,-0.01,0.15,-0.33,1.45,-6.5,0,0,1,0,0
2024-02-19,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,40.65,14.0,0.65,0,0.0,35.55,44.12,42.79,35.55,40.82,44.12,41.72,56,0,0,2,8,0,0,0,2.0,4.0,3.0,4.14,3.23,0.9958,5.1,13.5,121.95,79.95,-2.47,-0.11,-0.16,-1.06,-0.17,0,1,0,0,0
2024-02-20,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,5,39.99,39.75,14.0,0.65,0,0.0,35.63,44.22,42.55,35.63,40.8,44.22,41.15,51,0,1,2,8,0,0,0,3.0,3.0,4.0,4.0,3.23,0.9743,4.12,12.8,198.75,128.75,0.08,0.1,-0.24,-0.95,-1.05,0,1,0,0,0
2024-02-21,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,40.16,14.0,0.65,0,0.0,35.58,43.88,42.61,35.58,40.69,43.88,41.38,50,0,2,2,8,0,0,0,5.0,8.0,4.0,4.29,3.27,987.0,4.58,11.7,40.16,26.16,-0.05,-0.34,0.06,-2.2,-0.53,1,1,0,0,0
2024-02-22,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,33.48,14.0,0.65,1,0.17,35.78,43.61,40.02,35.78,39.8,43.61,37.9,47,0,3,2,8,0,0,0,1.0,6.0,0.0,3.29,3.17,0.8412,-2.3,14.3,100.44,58.44,0.2,-0.27,-2.59,-2.19,-6.32,1,0,1,0,0
2024-02-23,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,5,39.99,29.93,14.0,0.65,1,0.24,35.62,43.65,40.19,35.62,39.82,43.65,37.9,42,0,4,2,8,0,0,0,3.0,3.0,5.0,2.86,3.27,0.7516,-5.69,14.7,149.65,79.65,-0.16,0.04,0.17,-2.44,-9.89,1,0,1,0,0
2024-02-24,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,40.01,14.0,0.65,0,0.0,35.34,42.94,40.33,35.34,39.54,42.94,40.17,41,0,5,2,8,0,0,0,5.0,3.0,1.0,3.14,3.27,1.0119,4.67,13.1,40.01,26.01,-0.28,-0.71,0.14,-2.69,0.47,1,1,0,0,0
2024-02-25,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,40.08,14.0,0.65,0,0.0,34.58,42.81,40.5,34.58,39.3,42.81,40.29,38,0,6,2,8,0,0,0,1.0,2.0,4.0,2.86,3.27,1.0198,5.5,13.3,120.24,78.24,-0.76,-0.13,0.17,-3.44,0.78,1,1,0,0,0
2024-02-26,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,0,39.99,40.53,14.0,0.65,0,0.0,34.72,42.93,38.94,34.72,38.86,42.93,39.74,38,0,0,2,9,0,0,0,3.0,3.0,6.0,3.0,3.23,1.043,5.81,12.7,0.0,0.0,0.14,0.12,-1.56,-0.83,1.67,0,1,0,0,0
2024-02-27,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,39.88,14.0,0.65,0,0.0,34.66,42.98,38.69,34.66,38.78,42.98,39.28,37,0,1,2,9,0,0,0,0.0,5.0,1.0,2.57,3.03,1.0284,5.22,14.4,39.88,25.88,-0.06,0.05,-0.25,-0.97,1.1,0,1,0,0,0
2024-02-28,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,40.35,14.0,0.65,0,0.0,34.73,42.62,38.85,34.73,38.73,42.62,39.6,34,0,2,2,9,0,0,0,1.0,1.0,3.0,2.0,3.03,1.0418,5.62,17.0,121.05,79.05,0.07,-0.36,0.16,-0.85,1.62,0,1,0,0,0
2024-02-29,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,2,39.99,40.03,14.0,0.65,0,0.0,34.69,42.75,38.73,34.69,38.72,42.75,39.38,32,0,3,2,9,0,0,0,3.0,3.0,2.0,2.29,3.03,1.0338,5.34,14.0,80.06,52.06,-0.04,0.13,-0.12,-1.09,1.31,0,1,0,0,0
2024-03-01,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,39.2,14.0,0.65,0,0.0,38.66,42.65,38.64,38.64,39.98,42.65,38.93,99,0,4,3,9,0,0,0,2.0,5.0,2.0,2.14,3.03,0.9805,0.56,46.3,156.8,100.8,3.97,-0.1,-0.09,3.02,-0.78,0,0,0,0,1
2024-03-02,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,39.52,14.0,0.65,0,0.0,38.82,42.84,38.99,38.82,40.22,42.84,39.26,98,0,5,3,9,0,0,0,4.0,1.0,1.0,2.0,3.1,0.9826,0.7,49.0,39.52,25.52,0.16,0.19,0.35,3.48,-0.7,0,0,0,0,1
2024-03-03,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,5,39.99,39.41,14.0,0.65,0,0.0,38.95,42.75,39.2,38.95,40.3,42.75,39.3,93,0,6,3,9,0,0,0,1.0,3.0,6.0,2.0,3.1,0.9779,0.46,46.5,197.05,127.05,0.13,-0.09,0.21,4.37,-0.89,0,0,0,0,1
2024-03-04,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,40.76,14.0,0.65,0,0.0,38.82,39.04,39.29,38.82,39.05,39.29,39.16,92,0,0,3,10,0,0,0,5.0,0.0,4.0,2.29,3.07,1.0438,1.94,40.2,40.76,26.76,-0.13,-3.71,0.09,4.1,1.71,0,0,0,0,0
2024-03-05,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.89,14.0,0.65,0,0.0,36.49,38.9,37.24,36.49,37.54,38.9,38.07,89,0,1,3,10,0,0,0,1.0,1.0,4.0,2.43,2.97,1.0626,3.4,36.6,119.67,77.67,-2.33,-0.14,-2.05,1.83,2.35,0,0,0,0,0
2024-03-06,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.94,14.0,0.65,0,0.0,36.54,39.17,36.97,36.54,37.56,39.17,38.07,86,0,2,3,10,0,0,0,3.0,3.0,0.0,2.71,2.93,1.0634,3.4,31.7,119.82,77.82,0.05,0.27,-0.27,1.81,2.38,0,0,0,0,0
2024-03-07,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,39.48,14.0,0.65,0,0.0,36.35,39.36,36.78,36.35,37.5,39.36,38.07,82,0,3,3,10,0,0,0,3.0,2.0,0.0,2.71,3.03,1.0528,3.13,30.3,157.92,101.92,-0.19,0.19,-0.19,1.66,1.98,0,0,0,0,0
2024-03-08,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,7,39.99,39.96,14.0,0.65,0,0.0,36.44,39.44,36.74,36.44,37.54,39.44,38.09,75,0,4,3,10,0,0,0,4.0,4.0,3.0,3.0,3.17,1.0645,3.52,25.0,279.72,181.72,0.09,0.08,-0.04,-2.2,2.42,1,0,0,0,0
2024-03-09,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,7,39.99,40.62,14.0,0.65,0,0.0,36.35,38.93,37.21,36.35,37.5,38.93,38.07,68,0,5,3,10,0,0,0,7.0,1.0,6.0,3.43,3.3,1.0832,4.27,19.8,284.34,186.34,-0.09,-0.51,0.47,-2.47,3.12,1,1,0,0,0
2024-03-10,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,8,39.99,39.48,14.0,0.65,0,0.0,36.38,38.82,37.22,36.38,37.47,38.82,38.02,60,0,6,3,10,0,0,0,7.0,5.0,1.0,4.29,3.33,1.0536,3.1,14.0,315.84,203.84,0.03,-0.11,0.01,-2.57,2.01,1,0,0,0,0
2024-03-11,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.2,14.0,0.65,0,0.0,38.56,34.17,36.72,34.17,36.48,38.56,37.64,57,0,0,3,11,0,0,0,8.0,1.0,5.0,4.71,3.57,1.0746,5.03,12.1,117.6,75.6,2.18,-4.65,-0.5,-4.65,2.72,1,1,0,0,0
2024-03-12,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.2,14.0,0.65,0,0.0,38.48,34.0,36.71,34.0,36.4,38.48,37.6,54,0,1,3,11,0,0,0,3.0,3.0,3.0,5.0,3.5,1.0769,5.2,10.8,117.6,75.6,-0.08,-0.17,-0.01,-2.49,2.8,1,1,0,0,0
2024-03-13,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,33.48,14.0,0.65,1,0.17,38.4,33.95,36.94,33.95,36.43,38.4,35.44,53,0,2,3,11,0,0,0,3.0,3.0,4.0,5.0,3.5,919.0,-0.47,10.6,33.48,19.48,-0.08,-0.05,0.23,-2.59,-2.95,1,0,1,0,0
2024-03-14,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,34.26,14.0,0.65,1,0.14,38.22,34.08,36.63,34.08,36.31,38.22,35.44,50,0,3,3,11,0,0,0,1.0,4.0,3.0,4.71,3.4,0.9435,0.18,10.6,102.78,60.78,-0.18,0.13,-0.31,-2.27,-2.05,1,0,0,0,0
2024-03-15,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,5,39.99,40.5,14.0,0.65,0,0.0,38.2,33.97,36.38,33.97,36.18,38.2,37.29,45,0,4,3,11,0,0,0,3.0,7.0,8.0,4.57,3.4,1.1194,6.53,9.8,202.5,132.5,-0.02,-0.11,-0.25,-2.47,4.32,1,1,0,0,0
2024-03-16,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,1,39.99,40.24,14.0,0.65,0,0.0,37.81,34.02,36.63,34.02,36.15,37.81,37.22,44,0,5,3,11,0,0,0,5.0,7.0,6.0,4.29,3.3,1.1131,6.22,10.3,40.24,26.24,-0.39,0.05,0.25,-2.33,4.09,1,1,0,0,0
2024-03-17,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,35.1,14.0,0.65,1,0.11,37.55,34.35,36.75,34.35,36.22,37.55,35.92,40,0,6,3,11,0,0,0,1.0,8.0,3.0,3.43,3.13,0.9691,0.75,11.7,140.4,84.4,-0.26,0.33,0.12,-2.03,-1.12,1,0,0,0,0
2024-03-18,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,5,39.99,40.04,14.0,0.65,0,0.0,37.41,34.56,35.85,34.56,35.94,37.41,36.63,35,0,0,3,12,0,0,0,4.0,3.0,3.0,2.86,3.17,1.1141,5.48,12.2,200.2,130.2,-0.14,0.21,-0.9,0.39,4.1,0,1,0,0,0
2024-03-19,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.53,14.0,0.65,0,0.0,37.85,34.76,36.47,34.76,36.36,37.85,37.16,32,0,1,3,12,0,0,0,5.0,3.0,2.0,3.14,3.23,1.0872,4.77,10.2,118.59,76.59,0.44,0.2,0.62,0.76,3.17,0,1,0,0,0
2024-03-20,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,40.17,14.0,0.65,0,0.0,37.53,34.58,36.26,34.58,36.12,37.53,36.89,29,0,2,3,12,0,0,0,3.0,1.0,3.0,3.14,3.27,1.1121,5.59,9.2,120.51,78.51,-0.32,-0.18,-0.21,0.63,4.05,0,1,0,0,0
2024-03-21,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,6,39.99,39.74,14.0,0.65,0,0.0,37.66,34.46,36.34,34.46,36.15,37.66,37.0,23,0,3,3,12,0,0,0,3.0,3.0,5.0,3.43,3.27,1.0993,5.28,6.7,238.44,154.44,0.13,-0.12,0.08,0.38,3.59,0,1,0,1,0
2024-03-22,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,8,39.99,40.22,14.0,0.65,0,0.0,32.85,34.59,36.14,32.85,34.53,36.14,35.36,15,0,4,3,12,0,0,0,6.0,5.0,1.0,3.86,3.3,1.1648,7.37,3.9,321.76,209.76,-4.81,0.13,-0.2,-1.12,5.69,0,1,0,1,0
2024-03-23,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,7,39.99,40.29,14.0,0.65,0,0.0,32.9,34.16,42.08,32.9,36.38,42.08,37.22,61,0,5,3,12,0,0,0,8.0,1.0,3.0,4.29,3.53,1.1075,7.39,14.2,282.03,184.03,0.05,-0.43,5.94,-1.12,3.91,0,1,0,0,0
2024-03-24,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,5,39.99,40.34,14.0,0.65,0,0.0,32.91,34.09,41.76,32.91,36.25,41.76,37.22,56,0,6,3,12,0,0,0,7.0,4.0,5.0,5.14,3.67,1.1128,7.43,10.9,201.7,131.7,0.01,-0.07,-0.32,-1.44,4.09,0,1,0,0,0
2024-03-25,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.7,14.0,0.65,0,0.0,33.07,34.06,42.01,33.07,36.38,42.01,36.88,53,0,0,3,13,0,0,0,5.0,5.0,1.0,5.29,3.67,1.0913,6.63,10.0,119.1,77.1,0.16,-0.03,0.25,-1.49,3.32,0,1,0,0,0
2024-03-26,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,2,39.99,40.43,14.0,0.65,0,0.0,32.98,33.95,42.31,32.98,36.41,42.31,37.19,51,0,1,3,13,0,0,0,3.0,3.0,3.0,5.0,3.73,1.1104,7.45,10.2,80.86,52.86,-0.09,-0.11,0.3,-1.78,4.02,1,1,0,0,0
2024-03-27,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,2,39.99,40.17,14.0,0.65,0,0.0,32.98,34.13,38.83,32.98,35.31,38.83,36.48,49,0,2,3,13,0,0,0,2.0,3.0,0.0,4.86,3.7,1.1376,7.19,10.1,80.34,52.34,0.0,0.18,-3.48,-1.6,4.86,0,1,0,0,0
2024-03-28,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,0,39.99,40.56,14.0,0.65,0,0.0,33.23,34.51,38.49,33.23,35.41,38.49,36.5,49,0,3,3,13,1,0,0,2.0,6.0,1.0,4.71,3.77,1.1454,7.33,10.4,0.0,0.0,0.25,0.38,-0.34,-1.23,5.15,0,1,0,0,0
2024-03-29,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,39.34,14.0,0.65,0,0.0,33.56,34.36,38.65,33.56,35.52,38.65,36.5,46,0,4,3,13,1,0,0,0.0,8.0,3.0,3.86,3.73,1.1075,5.78,11.9,118.02,76.02,0.33,-0.15,0.16,0.71,3.82,0,1,0,0,0
2024-03-30,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,4,39.99,40.51,14.0,0.65,0,0.0,37.01,34.53,38.9,34.53,36.81,38.9,37.96,42,0,5,3,13,0,0,0,3.0,7.0,2.0,3.14,3.73,1.1005,5.98,13.4,162.04,106.04,3.45,0.17,0.25,1.63,3.7,0,1,0,0,0
2024-03-31,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,2,39.99,39.54,14.0,0.65,0,0.0,37.04,34.16,39.25,34.16,36.82,39.25,38.14,40,0,6,3,13,0,0,0,4.0,5.0,4.0,2.71,3.8,1.0739,5.38,14.8,79.08,51.08,0.03,-0.37,0.35,1.25,2.72,0,1,0,0,0
2024-04-01,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,40.44,14.0,0.65,0,0.0,37.02,34.18,39.3,34.18,36.83,39.3,38.16,111,0,0,4,14,0,0,0,2.0,3.0,1.0,2.29,3.73,1.098,6.26,48.5,121.32,79.32,-0.02,0.02,0.05,1.11,3.61,0,1,0,0,1
2024-04-02,SKU-007,Bastones trekking aluminio,Accesorios,Amazon,3,39.99,40.36,14.0,0.65,0,0.0,37.29,34.33,37.23,34.33,36.28,37.29,37.26,108,0,1,4,14,0,0,0,3.0,2.0,5.0,2.29,3.8,1.1125,6.03,47.2,121.08,79.08,0.27,0.15,-2.07,1.35,4.08,0,1,0,0,1
